timestamp,open,high,low,close,volume
2025-09-23 18:51:00+00:00,111733.5,111776.6,111733.4,111776.6,2.03012574
2025-09-23 18:52:00+00:00,111776.6,111800.0,111766.6,111800.0,3.36692191
2025-09-23 18:53:00+00:00,111800.0,111802.2,111799.9,111802.2,0.34439509
2025-09-23 18:54:00+00:00,111802.1,111802.2,111802.1,111802.2,0.07988814
2025-09-23 18:55:00+00:00,111802.2,111802.2,111798.8,111798.9,0.1725363
2025-09-23 18:56:00+00:00,111798.9,111798.9,111798.8,111798.9,0.24746229
2025-09-23 18:57:00+00:00,111798.9,111802.2,111798.8,111802.2,0.15754836
2025-09-23 18:58:00+00:00,111802.2,111809.9,111802.2,111809.9,1.12418564
2025-09-23 18:59:00+00:00,111809.9,111812.5,111809.9,111812.5,0.05543114
2025-09-23 19:00:00+00:00,111812.5,111812.5,111812.4,111812.5,0.96977727
2025-09-23 19:01:00+00:00,111812.5,111812.5,111812.4,111812.5,0.22119336
2025-09-23 19:02:00+00:00,111812.5,111812.5,111812.4,111812.5,0.11322284
2025-09-23 19:03:00+00:00,111812.5,111812.5,111812.4,111812.5,0.02389282
2025-09-23 19:04:00+00:00,111812.5,111860.0,111812.5,111858.0,30.08490003
2025-09-23 19:05:00+00:00,111858.0,111864.8,111858.0,111864.8,2.71541448
2025-09-23 19:06:00+00:00,111864.8,111943.2,111864.7,111943.2,0.33722809
2025-09-23 19:07:00+00:00,111943.2,111974.2,111943.2,111969.0,24.58084592
2025-09-23 19:08:00+00:00,111969.0,111969.0,111877.0,111893.3,1.22924081
2025-09-23 19:09:00+00:00,111893.3,111893.3,111893.2,111893.3,0.08760017
2025-09-23 19:10:00+00:00,111893.3,111893.3,111893.2,111893.3,1.0146626
2025-09-23 19:11:00+00:00,111893.2,111893.3,111893.2,111893.2,0.02296215
2025-09-23 19:12:00+00:00,111893.3,111893.3,111893.2,111893.3,0.0465722
2025-09-23 19:13:00+00:00,111893.3,111893.3,111893.2,111893.2,0.03496084
2025-09-23 19:14:00+00:00,111893.3,111893.3,111893.2,111893.3,0.06149827
2025-09-23 19:15:00+00:00,111893.3,111893.3,111893.2,111893.3,0.55069212
2025-09-23 19:16:00+00:00,111893.3,111893.3,111893.3,111893.3,0.08013429
2025-09-23 19:17:00+00:00,111893.3,111893.3,111893.2,111893.2,0.01167049
2025-09-23 19:18:00+00:00,111893.3,111893.3,111893.2,111893.3,0.12326259
2025-09-23 19:19:00+00:00,111893.3,111926.8,111893.2,111926.8,18.35726023
2025-09-23 19:20:00+00:00,111926.8,111926.8,111926.7,111926.7,0.9724232
2025-09-23 19:21:00+00:00,111926.7,111926.8,111870.9,111871.0,0.31999005
2025-09-23 19:22:00+00:00,111871.0,111871.0,111864.7,111864.8,0.09010891
2025-09-23 19:23:00+00:00,111864.8,111864.8,111864.7,111864.8,0.0518052
2025-09-23 19:24:00+00:00,111864.8,111864.8,111864.7,111864.8,0.0589816
2025-09-23 19:25:00+00:00,111864.8,111864.8,111864.7,111864.7,0.11100625
2025-09-23 19:26:00+00:00,111864.8,111864.8,111864.7,111864.8,0.18807414
2025-09-23 19:27:00+00:00,111864.8,111864.8,111800.0,111800.1,0.79224436
2025-09-23 19:28:00+00:00,111800.0,111800.1,111800.0,111800.0,0.43239536
2025-09-23 19:29:00+00:00,111800.0,111800.1,111800.0,111800.1,0.10153315
2025-09-23 19:30:00+00:00,111800.0,111800.1,111800.0,111800.1,0.54336783
2025-09-23 19:31:00+00:00,111800.1,111800.1,111800.0,111800.1,0.26905029
2025-09-23 19:32:00+00:00,111800.1,111800.1,111800.0,111800.1,0.03292024
2025-09-23 19:33:00+00:00,111800.1,111800.1,111800.0,111800.1,0.01168624
2025-09-23 19:34:00+00:00,111800.0,111800.1,111800.0,111800.0,0.19034786
2025-09-23 19:35:00+00:00,111800.1,111800.1,111800.0,111800.1,0.01406741
2025-09-23 19:36:00+00:00,111800.0,111800.0,111757.2,111757.3,0.68758253
2025-09-23 19:37:00+00:00,111757.3,111757.3,111750.0,111750.1,1.08769679
2025-09-23 19:38:00+00:00,111750.1,111750.1,111725.1,111725.1,4.77881658
2025-09-23 19:39:00+00:00,111725.1,111725.1,111715.3,111715.3,0.54117977
2025-09-23 19:40:00+00:00,111715.3,111715.4,111715.3,111715.4,1.77014767
2025-09-23 19:41:00+00:00,111715.4,111715.4,111715.3,111715.4,0.04979709
2025-09-23 19:42:00+00:00,111715.4,111715.4,111715.3,111715.3,0.03629311
2025-09-23 19:43:00+00:00,111715.4,111715.4,111700.0,111700.1,4.2489065
2025-09-23 19:44:00+00:00,111700.1,111700.1,111700.0,111700.1,0.13791293
2025-09-23 19:45:00+00:00,111700.1,111700.1,111613.4,111631.4,7.16291387
2025-09-23 19:46:00+00:00,111631.4,111631.4,111625.0,111625.1,0.21226118
2025-09-23 19:47:00+00:00,111625.1,111625.1,111586.4,111591.1,3.90759079
2025-09-23 19:48:00+00:00,111591.2,111665.4,111591.1,111665.4,0.98650979
2025-09-23 19:49:00+00:00,111665.4,111665.4,111665.3,111665.4,0.01228995
2025-09-23 19:50:00+00:00,111665.4,111665.4,111658.6,111661.3,1.99566213
2025-09-23 19:51:00+00:00,111661.2,111661.3,111586.0,111586.0,10.22795103
2025-09-23 19:52:00+00:00,111586.1,111609.4,111586.1,111609.4,0.05765747
2025-09-23 19:53:00+00:00,111609.4,111609.4,111591.7,111609.4,25.49256598
2025-09-23 19:54:00+00:00,111609.4,111609.4,111609.3,111609.4,0.09769954
2025-09-23 19:55:00+00:00,111609.4,111609.4,111609.3,111609.4,0.04220874
2025-09-23 19:56:00+00:00,111609.4,111609.4,111609.3,111609.4,0.03057146
2025-09-23 19:57:00+00:00,111609.4,111609.4,111609.3,111609.3,0.05599934
2025-09-23 19:58:00+00:00,111609.4,111609.4,111609.3,111609.4,0.0140213
2025-09-23 19:59:00+00:00,111609.4,111678.8,111609.3,111678.7,0.25260861
2025-09-23 20:00:00+00:00,111678.8,111678.8,111678.7,111678.8,0.05769577
2025-09-23 20:01:00+00:00,111678.8,111732.7,111678.8,111732.7,6.14783837
2025-09-23 20:02:00+00:00,111731.4,111737.5,111731.4,111737.5,1.05856307
2025-09-23 20:03:00+00:00,111737.5,111836.4,111737.5,111834.9,3.68084938
2025-09-23 20:04:00+00:00,111834.9,111834.9,111834.8,111834.9,0.13781595
2025-09-23 20:05:00+00:00,111834.9,111834.9,111834.9,111834.9,0.04005794
2025-09-23 20:06:00+00:00,111834.9,111834.9,111834.8,111834.9,0.15173936
2025-09-23 20:07:00+00:00,111834.9,111834.9,111834.8,111834.9,0.18378442
2025-09-23 20:08:00+00:00,111834.9,111834.9,111834.8,111834.9,0.39765047
2025-09-23 20:09:00+00:00,111834.9,111834.9,111834.8,111834.9,0.07599984
2025-09-23 20:10:00+00:00,111834.9,111834.9,111834.8,111834.8,0.14720638
2025-09-23 20:11:00+00:00,111834.9,111834.9,111834.8,111834.9,0.18671097
2025-09-23 20:12:00+00:00,111834.9,111901.1,111834.9,111901.1,1.11338842
2025-09-23 20:13:00+00:00,111901.1,111912.4,111901.1,111912.4,0.24761838
2025-09-23 20:14:00+00:00,111912.4,111912.4,111912.3,111912.4,0.01748342
2025-09-23 20:15:00+00:00,111912.4,111912.4,111912.3,111912.4,0.05665732
2025-09-23 20:16:00+00:00,111912.3,111912.4,111912.3,111912.4,0.04029094
2025-09-23 20:17:00+00:00,111912.3,111912.4,111912.3,111912.4,0.86031875
2025-09-23 20:18:00+00:00,111912.3,111912.4,111912.3,111912.4,0.1358368
2025-09-23 20:19:00+00:00,111912.4,111912.4,111890.1,111890.1,1.81511147
2025-09-23 20:20:00+00:00,111890.1,111890.1,111862.6,111862.6,1.58192962
2025-09-23 20:21:00+00:00,111862.6,111862.6,111830.1,111830.2,0.24103543
2025-09-23 20:22:00+00:00,111830.3,111830.3,111761.5,111761.5,0.08760734
2025-09-23 20:23:00+00:00,111761.6,111761.6,111761.5,111761.6,0.0811148
2025-09-23 20:24:00+00:00,111761.5,111761.6,111761.5,111761.6,0.45922369
2025-09-23 20:25:00+00:00,111761.6,111761.6,111700.3,111700.4,4.16404498
2025-09-23 20:26:00+00:00,111700.5,111700.5,111693.1,111697.0,6.55474959
2025-09-23 20:27:00+00:00,111697.0,111697.0,111684.9,111685.0,0.10167893
2025-09-23 20:28:00+00:00,111686.9,111695.2,111686.9,111695.2,0.04318488
2025-09-23 20:29:00+00:00,111695.2,111695.2,111661.0,111667.4,3.84798259
2025-09-23 20:30:00+00:00,111667.4,111667.4,111666.4,111666.6,6.70646475
2025-09-23 20:31:00+00:00,111666.5,111684.4,111666.5,111684.4,0.17109464
2025-09-23 20:32:00+00:00,111684.4,111695.2,111684.4,111695.1,0.01554722
2025-09-23 20:33:00+00:00,111695.1,111695.1,111601.2,111604.3,2.38809436
2025-09-23 20:34:00+00:00,111604.3,111604.3,111558.2,111567.4,3.42959053
2025-09-23 20:35:00+00:00,111567.5,111575.1,111557.0,111557.0,0.76946369
2025-09-23 20:36:00+00:00,111557.1,111575.1,111557.0,111575.1,0.10673667
2025-09-23 20:37:00+00:00,111587.4,111695.2,111587.4,111695.2,0.37087995
2025-09-23 20:38:00+00:00,111695.2,111724.9,111695.1,111724.9,0.1453307
2025-09-23 20:39:00+00:00,111735.6,111761.6,111735.6,111761.6,0.82310416
2025-09-23 20:40:00+00:00,111761.6,111761.6,111761.5,111761.6,0.03645072
2025-09-23 20:41:00+00:00,111761.6,111864.6,111761.6,111864.6,0.39287016
2025-09-23 20:42:00+00:00,111873.8,111873.9,111873.8,111873.8,0.04932403
2025-09-23 20:43:00+00:00,111873.9,111873.9,111873.8,111873.8,0.01462526
2025-09-23 20:44:00+00:00,111875.1,111912.4,111875.1,111912.3,0.12538177
2025-09-23 20:45:00+00:00,111912.4,111912.4,111912.3,111912.3,0.01669698
2025-09-23 20:46:00+00:00,111912.3,111912.4,111812.2,111812.3,1.35659012
2025-09-23 20:47:00+00:00,111812.3,111812.3,111761.5,111766.5,0.54154077
2025-09-23 20:48:00+00:00,111766.5,111770.1,111766.4,111770.0,0.07068823
2025-09-23 20:49:00+00:00,111770.1,111770.1,111770.0,111770.1,0.12683768
2025-09-23 20:50:00+00:00,111770.1,111770.1,111770.0,111770.1,0.24422263
2025-09-23 20:51:00+00:00,111770.1,111770.1,111770.0,111770.0,0.07392796
2025-09-23 20:52:00+00:00,111770.1,111770.1,111770.0,111770.1,0.05062385
2025-09-23 20:53:00+00:00,111770.1,111770.1,111770.0,111770.1,0.03813787
2025-09-23 20:54:00+00:00,111770.1,111800.0,111770.0,111800.0,0.2435458
2025-09-23 20:55:00+00:00,111800.0,111800.0,111800.0,111800.0,0.01325947
2025-09-23 20:56:00+00:00,111800.0,111886.7,111799.9,111886.7,0.4665611
2025-09-23 20:57:00+00:00,111886.7,111938.3,111886.7,111938.3,0.06809806
2025-09-23 20:58:00+00:00,111949.9,111962.5,111949.8,111962.5,0.0734809
2025-09-23 20:59:00+00:00,111962.5,112000.0,111962.5,111999.9,1.56927899
2025-09-23 21:00:00+00:00,112000.0,112000.0,111969.5,111975.6,1.85563105
2025-09-23 21:01:00+00:00,111975.6,111975.6,111975.5,111975.6,0.27907014
2025-09-23 21:02:00+00:00,111975.6,111975.6,111938.1,111950.5,0.96382995
2025-09-23 21:03:00+00:00,111950.5,111950.5,111950.5,111950.5,0.16099019
2025-09-23 21:04:00+00:00,111950.5,111950.5,111950.4,111950.5,0.07981869
2025-09-23 21:05:00+00:00,111950.5,111950.5,111950.4,111950.4,0.96927347
2025-09-23 21:06:00+00:00,111950.5,111950.5,111950.4,111950.4,0.28344971
2025-09-23 21:07:00+00:00,111950.4,111950.4,111946.0,111949.5,0.30452614
2025-09-23 21:08:00+00:00,111949.6,111949.6,111949.5,111949.6,0.71664723
2025-09-23 21:09:00+00:00,111949.6,111949.6,111949.5,111949.6,0.02162258
2025-09-23 21:10:00+00:00,111949.6,111949.6,111949.5,111949.6,0.00681599
2025-09-23 21:11:00+00:00,111949.6,111949.6,111949.5,111949.5,0.93707543
2025-09-23 21:12:00+00:00,111949.6,111949.6,111949.5,111949.5,0.13616545
2025-09-23 21:13:00+00:00,111949.6,111949.6,111949.5,111949.6,0.06711337
2025-09-23 21:14:00+00:00,111949.6,111949.6,111949.5,111949.6,0.24353926
2025-09-23 21:15:00+00:00,111949.6,111949.6,111949.6,111949.6,0.07588899
2025-09-23 21:16:00+00:00,111949.6,111949.6,111949.5,111949.6,0.04039626
2025-09-23 21:17:00+00:00,111949.6,112012.4,111949.6,112012.4,0.8793919
2025-09-23 21:18:00+00:00,112012.4,112012.4,112012.3,112012.4,0.00239193
2025-09-23 21:19:00+00:00,112012.4,112012.4,112012.3,112012.4,1.08210828
2025-09-23 21:20:00+00:00,112012.4,112012.4,112012.3,112012.4,0.01534386
2025-09-23 21:21:00+00:00,112012.4,112012.4,112012.3,112012.4,0.02497666
2025-09-23 21:22:00+00:00,112012.4,112012.4,112012.3,112012.4,0.02007658
2025-09-23 21:23:00+00:00,112012.4,112012.4,112012.3,112012.4,0.02496941
2025-09-23 21:24:00+00:00,112012.4,112012.4,112012.3,112012.4,0.05171285
2025-09-23 21:25:00+00:00,112012.4,112012.4,112012.3,112012.4,0.06516627
2025-09-23 21:26:00+00:00,112012.4,112012.4,112012.3,112012.4,0.1274626
2025-09-23 21:27:00+00:00,112012.4,112012.4,112012.3,112012.4,0.00526569
2025-09-23 21:28:00+00:00,112012.4,112012.4,112012.3,112012.4,0.009148
2025-09-23 21:29:00+00:00,112012.4,112012.4,112012.3,112012.4,0.3807351
2025-09-23 21:30:00+00:00,112012.4,112072.6,112012.4,112072.6,4.04693549
2025-09-23 21:31:00+00:00,112072.5,112075.3,112072.5,112075.2,0.05884478
2025-09-23 21:32:00+00:00,112075.4,112075.4,112075.3,112075.3,0.00643562
2025-09-23 21:33:00+00:00,112075.4,112111.1,112075.4,112111.1,26.25046482
2025-09-23 21:34:00+00:00,112111.1,112117.8,112111.0,112117.8,0.49064227
2025-09-23 21:35:00+00:00,112117.8,112120.7,112117.8,112120.6,0.03878484
2025-09-23 21:36:00+00:00,112120.7,112147.1,112120.7,112147.1,0.12205734
2025-09-23 21:37:00+00:00,112147.0,112156.8,112147.0,112156.8,1.59049721
2025-09-23 21:38:00+00:00,112156.8,112162.4,112156.8,112162.3,0.04523544
2025-09-23 21:39:00+00:00,112162.3,112162.4,112162.3,112162.4,0.01415456
2025-09-23 21:40:00+00:00,112162.3,112162.4,112162.3,112162.3,0.05481009
2025-09-23 21:41:00+00:00,112162.4,112173.8,112162.3,112171.5,3.68636336
2025-09-23 21:42:00+00:00,112171.6,112203.1,112171.6,112203.1,0.37624146
2025-09-23 21:43:00+00:00,112203.1,112203.1,112201.8,112203.0,10.77241621
2025-09-23 21:44:00+00:00,112203.1,112203.1,112203.0,112203.1,0.07243941
2025-09-23 21:45:00+00:00,112203.1,112203.1,112203.0,112203.0,0.31833996
2025-09-23 21:46:00+00:00,112203.1,112203.1,112203.0,112203.0,0.12498805
2025-09-23 21:47:00+00:00,112203.1,112203.1,112203.0,112203.1,0.08440424
2025-09-23 21:48:00+00:00,112203.1,112203.1,112129.4,112129.4,0.20439242
2025-09-23 21:49:00+00:00,112129.5,112129.5,112129.4,112129.5,0.08716178
2025-09-23 21:50:00+00:00,112129.5,112129.5,112120.9,112120.9,0.24371862
2025-09-23 21:51:00+00:00,112121.0,112125.4,112120.9,112125.4,0.00794904
2025-09-23 21:52:00+00:00,112125.4,112127.8,112125.4,112127.8,0.07358224
2025-09-23 21:53:00+00:00,112127.8,112153.3,112127.8,112153.3,0.15678986
2025-09-23 21:54:00+00:00,112153.3,112153.3,112153.2,112153.3,0.14347389
2025-09-23 21:55:00+00:00,112154.3,112184.0,112154.3,112172.7,0.10248088
2025-09-23 21:56:00+00:00,112172.8,112172.9,112172.7,112172.9,1.02508451
2025-09-23 21:57:00+00:00,112172.9,112191.8,112172.9,112191.8,0.01500941
2025-09-23 21:58:00+00:00,112191.8,112191.8,112167.8,112167.9,0.49669792
2025-09-23 21:59:00+00:00,112167.9,112170.8,112167.8,112170.8,1.88494033
2025-09-23 22:00:00+00:00,112170.7,112174.7,112170.7,112170.9,1.88662231
2025-09-23 22:01:00+00:00,112170.9,112170.9,112167.8,112167.8,3.22195996
2025-09-23 22:02:00+00:00,112167.8,112167.9,112082.6,112082.6,3.0272137
2025-09-23 22:03:00+00:00,112082.7,112083.6,112082.6,112083.5,0.04500704
2025-09-23 22:04:00+00:00,112085.5,112127.8,112085.5,112127.7,0.02297948
2025-09-23 22:05:00+00:00,112127.8,112183.6,112127.8,112183.5,0.02884368
2025-09-23 22:06:00+00:00,112183.6,112211.0,112183.5,112211.0,0.12657634
2025-09-23 22:07:00+00:00,112211.0,112211.0,112210.9,112211.0,0.00672484
2025-09-23 22:08:00+00:00,112210.9,112211.0,112210.9,112211.0,0.01789641
2025-09-23 22:09:00+00:00,112211.0,112211.0,112210.9,112211.0,0.00939402
2025-09-23 22:10:00+00:00,112211.0,112211.0,112210.9,112211.0,0.00706008
2025-09-23 22:11:00+00:00,112211.0,112211.0,112210.9,112211.0,0.05851982
2025-09-23 22:12:00+00:00,112211.0,112212.6,112210.9,112212.6,0.04883794
2025-09-23 22:13:00+00:00,112212.6,112212.6,112174.1,112174.1,10.03559823
2025-09-23 22:14:00+00:00,112198.1,112198.1,112198.1,112198.1,0.03614129
2025-09-23 22:15:00+00:00,112198.1,112198.1,112165.6,112166.2,0.4355123
2025-09-23 22:16:00+00:00,112168.4,112168.5,112133.9,112134.0,0.14027556
2025-09-23 22:17:00+00:00,112134.0,112134.0,112133.9,112134.0,0.0052531
2025-09-23 22:18:00+00:00,112134.0,112134.0,112133.9,112133.9,0.01268452
2025-09-23 22:19:00+00:00,112134.0,112134.0,112134.0,112134.0,0.02063624
2025-09-23 22:20:00+00:00,112134.0,112142.7,112133.9,112142.7,0.02229666
2025-09-23 22:21:00+00:00,112142.7,112145.1,112142.7,112145.1,0.00294135
2025-09-23 22:22:00+00:00,112145.1,112145.1,112145.0,112145.1,0.03478438
2025-09-23 22:23:00+00:00,112145.1,112145.1,112144.9,112144.9,0.12370375
2025-09-23 22:24:00+00:00,112145.0,112145.0,112144.9,112145.0,0.01133844
2025-09-23 22:25:00+00:00,112145.0,112145.0,112144.9,112145.0,0.00591751
2025-09-23 22:26:00+00:00,112145.0,112145.0,112144.9,112145.0,0.74273434
2025-09-23 22:27:00+00:00,112145.0,112145.0,112074.5,112074.6,1.104243
2025-09-23 22:28:00+00:00,112074.6,112074.6,112074.5,112074.6,0.02200217
2025-09-23 22:29:00+00:00,112074.5,112074.6,112028.3,112029.5,3.0120632
2025-09-23 22:30:00+00:00,112029.5,112042.9,112029.4,112042.9,0.06610115
2025-09-23 22:31:00+00:00,112042.9,112048.8,112042.9,112048.8,0.06798252
2025-09-23 22:32:00+00:00,112048.8,112048.8,112048.7,112048.7,0.02137605
2025-09-23 22:33:00+00:00,112048.8,112093.7,112048.7,112093.7,0.18820632
2025-09-23 22:34:00+00:00,112100.0,112139.6,112100.0,112139.6,0.03962134
2025-09-23 22:35:00+00:00,112139.5,112145.1,112139.5,112145.0,0.05977213
2025-09-23 22:36:00+00:00,112145.1,112150.0,112145.0,112150.0,0.05821973
2025-09-23 22:37:00+00:00,112152.8,112152.8,112152.7,112152.8,0.00569985
2025-09-23 22:38:00+00:00,112152.8,112161.5,112152.7,112161.5,0.00424588
2025-09-23 22:39:00+00:00,112161.5,112162.5,112161.5,112162.4,0.0362555
2025-09-23 22:40:00+00:00,112162.5,112188.2,112162.5,112188.2,0.96832445
2025-09-23 22:41:00+00:00,112188.2,112196.5,112188.1,112196.5,0.13461331
2025-09-23 22:42:00+00:00,112196.5,112219.3,112196.5,112219.3,0.07540459
2025-09-23 22:43:00+00:00,112219.3,112219.3,112219.3,112219.3,0.12084563
2025-09-23 22:44:00+00:00,112219.3,112219.3,112219.2,112219.2,0.01920066
2025-09-23 22:45:00+00:00,112219.3,112219.3,112219.3,112219.3,0.00814576
2025-09-23 22:46:00+00:00,112219.3,112219.3,112219.3,112219.3,0.00080948
2025-09-23 22:47:00+00:00,112219.3,112219.3,112219.2,112219.3,0.01597691
2025-09-23 22:48:00+00:00,112219.2,112219.3,112219.2,112219.3,0.01368228
2025-09-23 22:49:00+00:00,112219.3,112219.3,112219.2,112219.3,0.00762376
